customer_id,recency,frequency,monetary_value,r_score,f_score,m_score
CS1791,16,14,1126,5,5,5
CS8141,16,10,436,5,2,1
CS7720,16,5,266,5,1,1
CS5594,16,14,954,5,5,5
CS3789,16,9,698,5,1,3
CS2338,16,16,1170,5,5,5
CS1321,16,12,1026,5,4,5
CS4412,16,13,944,5,4,5
CS7291,16,7,369,5,1,1
CS4140,16,15,1025,5,5,5
CS2962,16,15,1083,5,5,5
CS5301,16,9,584,5,2,1
CS5251,16,10,770,5,2,3
CS4039,16,15,1163,5,5,5
CS8884,16,11,363,5,3,1
CS5398,16,11,765,5,3,3
CS7622,16,8,421,5,1,1
CS2884,16,12,765,5,4,3
CS8929,16,7,303,5,1,1
CS5307,16,7,428,5,1,1
CS2107,16,6,473,5,1,1
CS5042,16,16,1283,5,5,5
CS6090,16,11,762,5,3,3
CS6082,16,14,902,5,5,4
CS1720,16,10,657,5,2,2
CS4403,16,10,703,5,3,3
CS1184,16,12,855,5,4,4
CS2177,16,11,833,5,3,4
CS6034,16,14,832,5,5,4
CS7791,16,7,304,5,1,1
CS6024,16,10,680,5,3,2
CS4591,16,3,229,5,1,1
CS1714,16,10,801,5,2,4
CS2763,16,9,680,5,2,2
CS5991,16,16,1049,5,5,5
CS4263,16,9,571,5,1,1
CS7714,16,8,380,5,1,1
CS4540,16,15,1046,5,5,5
CS4586,16,9,688,5,1,2
CS4657,16,5,376,5,1,1
CS3850,16,11,833,5,3,4
CS1622,16,13,924,5,4,4
CS3298,16,8,518,5,1,1
CS4478,16,12,818,5,4,4
CS4230,16,12,821,5,4,4
CS5859,16,13,982,5,4,5
CS3010,16,13,826,5,4,4
CS3205,16,14,908,5,5,4
CS4477,16,8,534,5,1,1
CS2585,16,9,669,5,2,2
CS5315,16,4,260,5,1,1
CS4336,16,15,1033,5,5,5
CS3238,16,7,474,5,1,1
CS8585,16,4,138,5,1,1
CS2616,16,5,306,5,1,1
CS5966,16,7,499,5,1,1
CS4608,16,15,1150,5,5,5
CS3790,16,11,871,5,3,4
CS5665,16,13,871,5,4,4
CS3373,16,12,726,5,4,3
CS2487,16,13,875,5,5,4
CS3316,16,6,453,5,1,1
CS2929,16,11,716,5,3,3
CS8962,16,13,447,5,4,1
CS4064,16,13,875,5,5,4
CS5910,16,7,599,5,1,2
CS5871,16,9,643,5,1,2
CS1275,16,11,725,5,3,3
CS4661,16,15,999,5,5,5
CS2238,16,6,503,5,1,1
CS8763,16,5,166,5,1,1
CS7184,16,9,353,5,1,1
CS5524,16,11,883,5,3,4
CS2555,16,8,547,5,1,1
CS3127,16,9,593,5,1,2
CS2967,16,11,734,5,3,3
CS7419,16,11,545,5,3,1
CS5727,16,13,962,5,4,5
CS4515,16,9,635,5,1,2
CS1291,16,8,593,5,1,2
CS1154,16,14,938,5,5,5
CS7794,16,6,191,5,1,1
CS3791,16,16,1101,5,5,5
CS4481,16,8,516,5,1,1
CS5684,16,14,938,5,5,5
CS8967,16,6,219,5,1,1
CS1419,16,17,1145,5,5,5
CS7154,16,8,259,5,1,1
CS2141,16,12,758,5,4,3
CS8107,16,4,128,5,1,1
CS6044,16,13,899,5,5,4
CS4585,16,5,357,5,1,1
CS1794,16,12,860,5,4,4
CS3294,16,8,524,5,1,1
CS5413,17,13,929,5,4,4
CS2188,17,6,398,5,1,1
CS1652,17,10,699,5,2,3
CS2673,17,7,599,5,1,2
CS1761,17,8,579,5,1,1
CS2715,17,11,744,5,3,3
CS4244,17,8,605,5,1,2
CS1976,17,7,519,5,1,1
CS5363,17,9,692,5,2,3
CS2494,17,10,743,5,2,3
CS1342,17,10,787,5,2,3
CS4865,17,10,760,5,3,3
CS3551,17,9,594,5,1,2
CS4404,17,13,739,5,4,3
CS1630,17,11,714,5,3,3
CS2074,17,9,683,5,2,2
CS8188,17,3,106,5,1,1
CS3781,17,5,344,5,1,1
CS3220,17,10,717,5,2,3
CS4954,17,7,393,5,1,1
CS2493,17,17,1072,5,5,5
CS2357,17,15,1130,5,5,5
CS3900,17,15,1140,5,5,5
CS3958,17,13,931,5,4,4
CS5285,17,9,583,5,1,1
CS8872,17,9,472,5,1,1
CS4077,17,12,749,5,4,3
CS4371,17,7,473,5,1,1
CS2872,17,14,1112,5,5,5
CS1950,17,13,1113,5,4,5
CS4768,17,17,1081,5,5,5
CS2040,17,13,765,5,4,3
CS7171,17,9,309,5,1,1
CS4070,17,16,1083,5,5,5
CS8917,17,6,326,5,1,1
CS3279,17,12,746,5,4,3
CS2767,17,13,970,5,4,5
CS4487,17,11,773,5,3,3
CS4268,17,11,721,5,3,3
CS2877,17,15,1180,5,5,5
CS3004,17,14,1117,5,5,5
CS4339,17,16,1107,5,5,5
CS2563,17,9,527,5,2,1
CS4841,17,12,835,5,4,4
CS7991,17,7,293,5,1,1
CS5040,17,14,960,5,5,5
CS4370,17,10,661,5,3,2
CS8563,17,5,251,5,1,1
CS4374,17,15,1001,5,5,5
CS5171,17,8,630,5,1,2
CS1196,17,18,1256,5,5,5
CS5515,17,7,446,5,1,1
CS5900,17,11,908,5,3,4
CS8357,17,8,205,5,1,1
CS3763,17,7,484,5,1,1
CS7950,17,10,456,5,2,1
CS4448,17,10,658,5,3,2
CS1543,17,7,543,5,1,1
CS7543,17,3,126,5,1,1
CS8715,17,8,363,5,1,1
CS2917,17,13,966,5,4,5
CS3517,17,13,870,5,4,4
CS3926,17,7,498,5,1,1
CS5668,17,12,852,5,4,4
CS2631,17,4,296,5,1,1
CS5984,17,11,854,5,3,4
CS3866,17,12,899,5,4,4
CS6089,17,9,656,5,2,2
CS8427,17,7,258,5,1,1
CS8877,17,14,552,5,5,1
CS5049,17,18,1309,5,5,5
CS4155,17,10,655,5,2,2
CS4764,17,8,655,5,1,2
CS7692,17,9,358,5,1,1
CS2213,17,11,649,5,3,2
CS4635,17,12,876,5,4,4
CS7196,17,11,442,5,3,1
CS8567,17,5,247,5,1,1
CS4848,17,12,951,5,4,5
CS2427,17,10,795,5,2,4
CS2567,17,9,573,5,2,1
CS3193,17,11,680,5,3,2
CS7503,17,8,381,5,1,1
CS5791,17,9,738,5,1,3
CS1991,17,10,813,5,2,4
CS3733,17,9,632,5,1,2
CS4187,17,14,994,5,5,5
CS4938,17,8,506,5,1,1
CS1503,17,12,834,5,4,4
CS1561,17,5,376,5,1,1
CS5783,17,10,631,5,2,2
CS7976,17,5,297,5,1,1
CS3629,17,14,968,5,5,5
CS4188,17,10,877,5,2,4
CS4766,17,9,666,5,2,2
CS8767,17,11,447,5,3,1
CS3570,17,11,673,5,3,2
CS1171,17,17,1228,5,5,5
CS1692,17,12,879,5,4,4
CS8673,17,7,369,5,1,1
CS5827,17,11,820,5,3,4
CS4601,18,6,351,5,1,1
CS1800,18,12,745,5,4,3
CS1538,18,12,871,5,4,4
CS6017,18,12,879,5,4,4
CS5221,18,9,550,5,2,1
CS1748,18,11,753,5,3,3
CS8487,18,11,490,5,3,1
CS3335,18,13,998,5,4,5
CS4206,18,13,888,5,4,4
CS3673,18,14,1124,5,5,5
CS4472,18,10,746,5,3,3
CS1885,18,11,744,5,3,3
CS1445,18,12,755,5,4,3
CS3206,18,7,476,5,1,1
CS3881,18,12,847,5,4,4
CS1465,18,15,1097,5,5,5
CS2770,18,15,979,5,5,5
CS4212,18,10,796,5,3,4
CS4597,18,14,917,5,5,4
CS4783,18,11,813,5,3,4
CS5027,18,11,780,5,3,3
CS1843,18,11,775,5,3,3
CS3871,18,12,814,5,4,4
CS1606,18,7,392,5,1,1
CS7251,18,7,301,5,1,1
CS2112,18,7,581,5,1,1
CS4098,18,15,1072,5,5,5
CS5048,18,13,822,5,4,4
CS8241,18,10,371,5,2,1
CS4870,18,9,582,5,1,1
CS3560,18,11,771,5,3,3
CS8925,18,5,227,5,1,1
CS7118,18,9,473,5,1,1
CS4845,18,14,908,5,5,4
CS7748,18,8,369,5,1,1
CS1209,18,11,768,5,3,3
CS4872,18,11,767,5,3,3
CS7449,18,8,324,5,1,1
CS3695,18,13,837,5,5,4
CS3929,18,12,839,5,4,4
CS1449,18,11,792,5,3,3
CS1455,18,7,485,5,1,1
CS3552,18,13,850,5,4,4
CS1912,18,16,1096,5,5,5
CS7209,18,5,260,5,1,1
CS1118,18,11,757,5,3,3
CS2026,18,14,981,5,5,5
CS3962,18,8,633,5,1,2
CS7465,18,10,441,5,3,1
CS8979,18,8,303,5,1,1
CS7885,18,7,276,5,1,1
CS5620,18,13,961,5,4,5
CS4203,18,10,620,5,3,2
CS5874,18,7,339,5,1,1
CS1251,18,8,631,5,1,2
CS4700,18,10,667,5,2,2
CS8530,18,10,436,5,2,1
CS5775,18,9,460,5,1,1
CS5445,18,8,632,5,1,2
CS2241,18,13,969,5,4,5
CS6071,18,11,705,5,3,3
CS5955,18,6,458,5,1,1
CS6099,18,13,952,5,4,5
CS4782,18,6,438,5,1,1
CS2707,18,9,660,5,2,2
CS2796,18,9,657,5,2,2
CS2594,18,10,657,5,2,2
CS8594,18,8,410,5,1,1
CS3710,18,11,701,5,3,3
CS4903,18,19,1177,5,5,5
CS5200,18,10,657,5,3,2
CS4465,18,11,636,5,3,2
CS2979,18,10,658,5,2,2
CS2925,18,8,644,5,1,2
CS5287,18,18,1282,5,5,5
CS2530,18,10,638,5,2,2
CS2735,19,16,1188,5,5,5
CS1170,19,8,577,5,1,1
CS8027,19,9,475,5,1,1
CS2833,19,12,922,5,4,4
CS1289,19,12,778,5,4,3
CS5883,19,10,690,5,3,3
CS4088,19,14,922,5,5,4
CS1295,19,11,784,5,3,3
CS1629,19,11,692,5,3,3
CS1240,19,16,1069,5,5,5
CS7205,19,4,150,5,1,1
CS4196,19,11,684,5,4,2
CS5556,19,10,614,5,3,2
CS6027,19,11,876,5,3,4
CS7629,19,8,276,5,1,1
CS8061,19,14,528,5,5,1
CS3236,19,6,425,5,1,1
CS3877,19,15,969,5,5,5
CS3632,19,13,876,5,4,4
CS1615,19,13,924,5,4,4
CS3994,19,13,916,5,4,4
CS7170,19,5,211,5,1,1
CS7520,19,9,429,5,2,1
CS2647,19,16,1311,5,5,5
CS8203,19,5,242,5,1,1
CS8833,19,6,235,5,1,1
CS5184,19,16,967,5,5,5
CS4082,19,12,847,5,4,4
CS2290,19,9,625,5,2,2
CS3321,19,9,626,5,1,2
CS4857,19,8,660,5,1,2
CS5863,19,6,437,5,1,1
CS4153,19,7,510,5,1,1
CS7295,19,7,457,5,1,1
CS8290,19,6,267,5,1,1
CS2223,19,15,989,5,5,5
CS2697,19,10,683,5,2,2
CS3075,19,13,894,5,4,4
CS2137,19,13,908,5,5,4
CS5851,19,13,953,5,5,5
CS7130,19,10,455,5,2,1
CS4628,19,11,822,5,3,4
CS4068,19,14,1037,5,5,5
CS1254,19,9,674,5,1,2
CS8291,19,12,620,5,4,2
CS1263,19,8,630,5,1,2
CS2061,19,14,1046,5,5,5
CS2445,19,9,572,5,2,1
CS3458,19,9,573,5,1,1
CS5836,19,18,1210,5,5,5
CS2824,19,10,617,5,2,2
CS1130,19,11,670,5,3,2
CS1528,19,12,877,5,4,4
CS4270,19,13,917,5,4,4
CS4751,19,7,547,5,1,1
CS5878,19,5,324,5,1,1
CS8316,19,17,755,5,5,3
CS2291,19,16,1096,5,5,5
CS8445,19,7,412,5,1,1
CS1432,19,8,592,5,1,2
CS2027,19,14,943,5,5,5
CS7432,19,5,166,5,1,1
CS1264,19,9,764,5,1,3
CS5334,19,13,935,5,4,5
CS3648,19,12,730,5,4,3
CS1842,19,11,767,5,3,3
CS7263,19,7,340,5,1,1
CS8223,19,9,402,5,1,1
CS3103,19,7,411,5,1,1
CS1205,19,6,400,5,1,1
CS3270,19,20,1436,5,5,5
CS4854,19,9,537,5,2,1
CS7615,19,6,257,5,1,1
CS4062,19,8,610,5,1,2
CS1510,19,14,961,5,5,5
CS2316,19,21,1446,5,5,5
CS1473,19,10,607,5,2,2
CS1520,19,11,750,5,3,3
CS2203,19,7,448,5,1,1
CS4347,19,12,886,5,4,4
CS6098,20,13,974,5,4,5
CS1306,20,9,753,5,1,3
CS3744,20,14,1007,5,5,5
CS7234,20,8,267,5,1,1
CS2794,20,13,1036,5,5,5
CS1391,20,13,868,5,5,4
CS1234,20,10,620,5,2,2
CS1161,20,8,482,5,1,1
CS1147,20,10,673,5,2,2
CS6102,20,16,1039,5,5,5
CS8794,20,10,542,5,2,1
CS3959,20,9,583,5,1,1
CS5187,20,10,811,5,2,4
CS2186,20,11,738,5,3,3
CS4746,20,13,1003,5,4,5
CS3993,20,6,444,5,1,1
CS5599,20,9,601,5,2,2
CS4010,20,10,678,5,2,2
CS1188,20,7,402,5,1,1
CS3370,20,6,414,5,1,1
CS5475,20,12,935,5,4,4
CS5718,20,9,667,5,1,2
CS5191,20,11,741,5,3,3
CS1382,20,17,1299,5,5,5
CS7161,20,6,236,5,1,1
CS5016,20,12,860,5,4,4
CS4691,20,9,733,5,2,3
CS5972,20,10,657,5,3,2
CS7368,20,6,213,5,1,1
CS5802,20,16,1016,5,5,5
CS3273,20,9,543,5,1,1
CS5183,20,12,850,5,4,4
CS4855,20,14,1019,5,5,5
CS1347,20,13,848,5,4,4
CS2347,20,14,934,5,5,4
CS8746,20,7,439,5,1,1
CS7219,20,9,323,5,2,1
CS3132,20,12,956,5,4,5
CS7774,20,6,294,5,1,1
CS7188,20,7,272,5,1,1
CS3275,20,7,497,5,1,1
CS4531,20,9,558,5,1,1
CS7970,20,5,271,5,1,1
CS5037,20,7,599,5,1,2
CS3823,20,10,625,5,3,2
CS1970,20,8,532,5,1,1
CS4397,20,8,466,5,1,1
CS3234,20,16,1108,5,5,5
CS1368,20,9,637,5,1,2
CS5848,20,12,803,5,4,4
CS2746,20,9,585,5,2,1
CS3044,20,9,577,5,1,1
CS7347,20,9,495,5,2,1
CS5706,20,8,538,5,1,1
CS3681,20,13,858,5,4,4
CS3992,20,7,428,5,1,1
CS1471,20,8,584,5,1,1
CS5431,20,12,766,5,4,3
CS3619,20,14,991,5,5,5
CS1747,20,8,548,5,1,1
CS4637,20,13,978,5,5,5
CS3797,20,10,695,5,2,3
CS4354,20,13,960,5,4,5
CS5323,20,10,712,5,2,3
CS4614,20,7,539,5,1,1
CS7306,20,6,287,5,1,1
CS5346,20,12,874,5,4,4
CS6018,20,7,534,5,1,1
CS1774,20,8,611,5,1,2
CS4499,20,6,415,5,1,1
CS1219,20,13,913,5,4,4
CS5776,20,13,975,5,4,5
CS3787,20,9,683,5,1,2
CS1925,20,16,1210,5,5,5
CS7391,20,8,384,5,1,1
CS5854,20,6,417,5,1,1
CS4123,21,15,1068,5,5,5
CS7537,21,9,391,5,2,1
CS2178,21,14,983,5,5,5
CS4723,21,10,663,5,3,2
CS4438,21,13,938,5,4,5
CS5918,21,12,777,5,4,3
CS5500,21,10,690,5,3,2
CS5203,21,9,728,5,1,3
CS4731,21,7,364,5,1,1
CS3041,21,13,765,5,4,3
CS8638,21,14,644,5,5,2
CS1230,21,8,580,5,1,1
CS4259,21,9,641,5,1,2
CS3350,21,11,659,5,4,2
CS2924,21,9,537,5,1,1
CS3822,21,16,1082,5,5,5
CS2893,21,14,966,5,5,5
CS1385,21,13,855,5,5,4
CS7698,21,8,318,5,1,1
CS8893,21,12,494,5,4,1
CS7954,21,7,346,5,1,1
CS5230,21,15,901,5,5,4
CS8416,21,5,282,5,1,1
CS5428,21,13,986,5,4,5
CS7502,21,11,537,5,3,1
CS1537,21,11,771,5,3,3
CS5288,21,7,517,5,1,1
CS7447,21,6,250,5,1,1
CS5844,21,6,405,5,1,1
CS5458,21,13,1074,5,4,5
CS2568,21,11,766,5,3,3
CS3740,21,9,523,5,1,1
CS3553,21,5,426,5,1,1
CS2922,21,8,495,5,1,1
CS3420,21,20,1262,5,5,5
CS4524,21,14,843,5,5,4
CS8337,21,10,466,5,2,1
CS1447,21,8,518,5,1,1
CS7458,21,9,383,5,2,1
CS7230,21,7,348,5,1,1
CS5761,21,15,1221,5,5,5
CS1625,21,8,514,5,1,1
CS5342,21,11,725,5,3,3
CS1954,21,9,682,5,2,2
CS1274,21,12,813,5,4,4
CS5889,21,6,355,5,1,1
CS2009,21,9,676,5,2,2
CS7625,21,6,332,5,1,1
CS3217,21,12,972,5,4,5
CS5366,21,13,914,5,4,4
CS1322,21,13,960,5,4,5
CS8931,21,9,336,5,1,1
CS5756,21,14,1044,5,5,5
CS4411,21,12,974,5,4,5
CS2931,21,12,805,5,4,4
CS1812,21,14,893,5,5,4
CS2557,21,9,678,5,2,2
CS2638,21,16,1050,5,5,5
CS2416,21,7,497,5,1,1
CS1502,21,12,874,5,4,4
CS2337,21,12,911,5,4,4
CS1284,21,13,995,5,4,5
CS7394,21,12,583,5,4,1
CS7274,21,8,428,5,1,1
CS1493,21,14,1033,5,5,5
CS5996,21,10,727,5,3,3
CS6049,21,9,605,5,1,2
CS5933,21,14,978,5,5,5
CS1458,21,13,908,5,5,4
CS5517,21,8,544,5,1,1
CS6047,21,11,687,5,3,2
CS1422,21,10,782,5,2,3
CS1394,21,13,908,5,5,4
CS7385,21,9,443,5,2,1
CS4889,21,11,649,5,3,2
CS4278,21,10,638,5,3,2
CS7422,21,6,356,5,1,1
CS2423,21,10,711,5,2,3
CS8557,21,7,344,5,1,1
CS1698,21,8,668,5,1,2
CS7152,22,11,356,5,3,1
CS3137,22,7,549,5,1,1
CS5800,22,13,959,5,5,5
CS3719,22,7,548,5,1,1
CS3146,22,5,331,5,1,1
CS2113,22,14,991,5,5,5
CS8269,22,11,491,5,3,1
CS2636,22,9,654,5,2,2
CS4109,22,13,898,5,4,4
CS3131,22,13,892,5,4,4
CS7559,22,8,244,5,1,1
CS8113,22,10,506,5,2,1
CS8904,22,8,341,5,1,1
CS2156,22,6,440,5,1,1
CS7362,22,9,296,5,2,1
CS4986,22,8,477,5,1,1
CS1943,22,12,916,5,4,4
CS4921,22,7,528,5,1,1
CS3408,22,13,976,5,4,5
CS4076,22,18,1175,5,5,5
CS3403,22,11,769,5,3,3
CS3129,22,15,1079,5,5,5
CS3078,22,7,424,5,1,1
CS3413,22,10,699,5,2,3
CS2477,22,6,423,5,1,1
CS3942,22,11,702,5,3,3
CS8672,22,8,397,5,1,1
CS8712,22,7,315,5,1,1
CS3121,22,14,1089,5,5,5
CS1770,22,11,764,5,3,3
CS5741,22,14,1092,5,5,5
CS5090,22,10,711,5,3,3
CS3557,22,10,761,5,2,3
CS2698,22,7,349,5,1,1
CS5338,22,11,760,5,3,3
CS4035,22,11,757,5,3,3
CS3480,22,11,726,5,3,3
CS2670,22,11,752,5,3,3
CS4239,22,9,591,5,1,2
CS1988,22,11,748,5,3,3
CS1903,22,11,746,5,3,3
CS4820,22,16,1133,5,5,5
CS5260,22,14,1089,5,5,5
CS4881,22,10,618,5,3,2
CS7903,22,8,478,5,1,1
CS5932,22,12,825,5,4,4
CS3410,22,17,1295,5,5,5
CS1362,22,14,1017,5,5,5
CS4241,22,6,363,5,1,1
CS4553,22,15,1022,5,5,5
CS2672,22,11,903,5,3,4
CS3218,22,11,835,5,4,4
CS7943,22,9,457,5,1,1
CS4737,22,18,1242,5,5,5
CS5925,22,12,834,5,4,4
CS1152,22,12,832,5,4,4
CS5559,22,9,667,5,2,2
CS2904,22,13,1033,5,4,5
CS8477,22,6,196,5,1,1
CS2426,22,9,679,5,2,2
CS5654,22,13,823,5,4,4
CS4506,22,14,980,5,5,5
CS2518,22,14,909,5,5,4
CS2269,22,20,1226,5,5,5
CS1559,22,10,820,5,2,4
CS5583,22,17,1221,5,5,5
CS3595,22,13,912,5,4,4
CS2712,22,11,813,5,3,4
CS5760,22,14,806,5,5,4
CS3417,22,15,1044,5,5,5
CS2956,22,12,812,5,4,4
CS8663,23,10,491,5,2,1
CS3251,23,7,494,5,1,1
CS3401,23,12,932,5,4,4
CS2368,23,14,949,5,5,5
CS1850,23,12,943,5,4,5
CS2271,23,13,911,5,4,4
CS1679,23,14,895,5,5,4
CS7497,23,6,304,5,1,1
CS7963,23,11,495,5,3,1
CS4802,23,12,952,5,4,5
CS1857,23,13,912,5,4,4
CS5154,23,18,1066,5,5,5
CS5259,23,11,781,5,3,3
CS7928,23,3,147,5,1,1
CS5198,23,13,889,5,5,4
CS4388,23,8,613,5,1,2
CS2247,23,10,613,5,2,2
CS6037,23,11,785,5,3,3
CS1427,23,6,475,5,1,1
CS4352,23,16,1181,5,5,5
CS4711,23,15,1055,5,5,5
CS4258,23,15,962,5,5,5
CS8799,23,3,146,5,1,1
CS8285,23,14,678,5,5,2
CS4488,23,15,1053,5,5,5
CS5181,23,8,576,5,1,1
CS1928,23,4,193,5,1,1
CS3639,23,8,575,5,1,1
CS1999,23,9,673,5,1,2
CS8246,23,5,196,5,1,1
CS1214,23,8,620,5,1,2
CS7857,23,13,682,5,4,2
CS7427,23,4,171,5,1,1
CS5591,23,9,581,5,2,1
CS4658,23,11,771,5,3,3
CS3101,23,16,1145,5,5,5
CS8271,23,6,177,5,1,1
CS8072,23,6,409,5,1,1
CS8368,23,10,409,5,2,1
CS5798,23,9,592,5,1,2
CS5616,23,13,748,5,4,3
CS4776,23,8,507,5,1,1
CS2246,23,8,590,5,1,2
CS2226,23,8,612,5,1,2
CS4476,23,12,704,5,4,3
CS4392,23,10,703,5,3,3
CS3317,23,6,399,5,1,1
CS3009,23,9,584,5,1,1
CS8046,23,9,463,5,1,1
CS7214,23,5,157,5,1,1
CS1146,23,9,612,5,1,2
CS5269,23,7,396,5,1,1
CS2799,23,7,501,5,1,1
CS3013,23,17,1161,5,5,5
CS2991,23,11,810,5,3,4
CS4649,23,11,810,5,3,4
CS1981,23,11,811,5,3,4
CS5606,23,10,810,5,3,4
CS1300,23,9,657,5,2,2
CS2710,23,8,626,5,1,2
CS3109,23,14,1013,5,5,5
CS3669,23,7,524,5,1,1
CS7146,23,6,259,5,1,1
CS2846,23,9,652,5,2,2
CS5894,23,14,1008,5,5,5
CS4495,23,19,1285,5,5,5
CS1963,23,12,868,5,4,4
CS5979,23,12,873,5,4,4
CS4128,23,11,873,5,3,4
CS2285,23,18,1370,5,5,5
CS5310,23,8,526,5,1,1
CS7850,23,9,298,5,1,1
CS1574,23,6,333,5,1,1
CS3490,23,9,637,5,1,2
CS3661,23,7,451,5,1,1
CS7679,23,9,488,5,1,1
CS8226,23,6,295,5,1,1
CS2920,23,11,657,5,3,2
CS8247,23,7,329,5,1,1
CS4849,23,12,813,5,4,4
CS1860,23,13,813,5,4,4
CS1497,23,8,568,5,1,1
CS8920,23,8,373,5,1,1
CS3970,23,12,822,5,4,4
CS8846,23,9,371,5,1,1
CS2663,23,16,1234,5,5,5
CS7574,23,4,78,5,1,1
CS2072,23,14,1031,5,5,5
CS5960,23,8,500,5,1,1
CS2046,23,11,834,5,3,4
CS3353,23,13,1025,5,4,5
CS8710,23,5,199,5,1,1
CS2792,23,9,624,5,2,2
CS1641,24,9,684,5,1,2
CS8945,24,11,443,5,3,1
CS3300,24,7,458,5,1,1
CS3478,24,6,420,5,1,1
CS1472,24,10,638,5,2,2
CS4379,24,7,456,5,1,1
CS5112,24,9,658,5,2,2
CS1916,24,9,613,5,2,2
CS7472,24,8,452,5,1,1
CS3539,24,8,604,5,1,2
CS2685,24,12,888,5,4,4
CS5108,24,7,411,5,1,1
CS5160,24,12,835,5,4,4
CS5942,24,13,906,5,4,4
CS2097,24,5,365,5,1,1
CS8475,24,7,301,5,1,1
CS2741,24,13,851,5,4,4
CS5978,24,13,852,5,4,4
CS8345,24,6,260,5,1,1
CS5460,24,13,854,5,4,4
CS8741,24,10,544,5,2,1
CS1861,24,13,866,5,4,4
CS8579,24,13,550,5,5,1
CS2475,24,9,544,5,2,1
CS4175,24,13,875,5,4,4
CS2157,24,11,891,5,3,4
CS1632,24,11,888,5,3,4
CS4133,24,13,828,5,4,4
CS2577,24,13,908,5,4,4
CS4877,24,8,570,5,1,1
CS8685,24,8,381,5,1,1
CS7641,24,7,263,5,1,1
CS1442,24,10,589,5,2,1
CS4747,24,6,401,5,1,1
CS3737,24,6,400,5,1,1
CS4257,24,10,764,5,3,3
CS3523,24,9,539,5,1,1
CS4838,24,9,581,5,2,1
CS3000,24,11,718,5,3,3
CS3991,24,8,540,5,1,1
CS3964,24,10,784,5,3,3
CS4757,24,7,494,5,1,1
CS3925,24,9,576,5,1,1
CS4186,24,12,790,5,4,3
CS1824,24,10,791,5,2,3
CS7824,24,6,289,5,1,1
CS3512,24,8,573,5,1,1
CS2524,24,10,781,5,2,3
CS4779,24,14,963,5,5,5
CS7916,24,7,373,5,1,1
CS2579,24,15,1093,5,5,5
CS2945,24,17,1242,5,5,5
CS8519,24,7,313,5,1,1
CS5142,24,7,496,5,1,1
CS2077,24,4,252,5,1,1
CS5562,24,13,974,5,4,5
CS4983,24,14,1048,5,5,5
CS4968,24,7,522,5,1,1
CS5163,24,17,1212,5,5,5
CS7442,24,6,328,5,1,1
CS8577,24,9,337,5,2,1
CS2519,24,13,1073,5,4,5
CS5703,24,14,1019,5,5,5
CS2345,24,14,983,5,5,5
CS3511,24,8,527,5,1,1
CS3492,24,16,1140,5,5,5
CS3956,25,13,1028,5,4,5
CS3777,25,10,821,5,2,4
CS5645,25,13,968,5,4,5
CS5662,25,11,724,5,3,3
CS3415,25,11,868,5,3,4
CS7469,25,7,328,5,1,1
CS7588,25,9,323,5,2,1
CS6023,25,9,626,5,1,2
CS7468,25,8,292,5,1,1
CS3442,25,14,890,5,5,4
CS1529,25,16,1094,5,5,5
CS1953,25,11,858,5,3,4
CS3504,25,18,1337,5,5,5
CS2989,25,14,979,5,5,5
CS8969,25,7,408,5,1,1
CS7849,25,6,255,5,1,1
CS6050,25,5,476,5,1,1
CS8065,25,7,270,5,1,1
CS4306,25,12,749,5,4,3
CS5555,25,16,1180,5,5,5
CS5927,25,8,510,5,1,1
CS5581,25,7,428,5,1,1
CS3860,25,12,944,5,4,5
CS2607,25,8,536,5,1,1
CS7248,25,6,232,5,1,1
CS4307,25,11,677,5,4,2
CS2969,25,10,728,5,2,3
CS5812,25,13,862,5,5,4
CS2450,25,8,693,5,1,3
CS4886,25,13,947,5,5,5
CS3518,25,15,948,5,5,5
CS3742,25,9,573,5,1,1
CS2331,25,18,1340,5,5,5
CS4998,25,16,1051,5,5,5
CS5479,25,12,757,5,4,3
CS6085,25,10,703,5,3,3
CS1194,25,10,727,5,2,3
CS4401,25,7,488,5,1,1
CS1713,25,11,891,5,4,4
CS5050,25,9,683,5,2,2
CS2970,25,9,612,5,1,2
CS1989,25,13,896,5,4,4
CS4435,25,6,455,5,1,1
CS8989,25,7,423,5,1,1
CS3593,25,14,1013,5,5,5
CS2687,25,16,871,5,5,4
CS7953,25,9,363,5,1,1
CS2250,25,9,639,5,2,2
CS2709,25,5,313,5,1,1
CS8970,25,6,276,5,1,1
CS8450,25,7,376,5,1,1
CS8918,25,9,272,5,1,1
CS1588,25,13,905,5,4,4
CS1469,25,12,902,5,4,4
CS2918,25,13,963,5,4,5
CS5094,25,8,616,5,1,2
CS4514,25,10,652,5,3,2
CS1156,25,9,647,5,1,2
CS1468,25,10,743,5,2,3
CS8709,25,2,112,5,1,1
CS3384,25,9,603,5,1,2
CS2255,25,10,715,5,2,3
CS5478,25,15,1091,5,5,5
CS5264,25,6,406,5,1,1
CS3721,25,17,1190,5,5,5
CS1780,25,9,602,5,2,2
CS4491,25,5,378,5,1,1
CS5282,25,10,638,5,2,2
CS5862,25,12,837,5,4,4
CS5077,25,15,1012,5,5,5
CS1248,25,8,529,5,1,1
CS5671,25,9,564,5,1,1
CS1849,25,7,486,5,1,1
CS4604,25,18,1239,5,5,5
CS3846,25,7,409,5,1,1
CS6052,25,7,508,5,1,1
CS4681,25,10,717,5,2,3
CS2065,25,11,646,5,3,2
